Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3,Epoch:4,Epoch:5,Epoch:6,Epoch:7
638,0.0666,0.124,0.0945,0.0366,0.0214,-0.0434,-0.0797,-0.0957
639,-0.1804,-0.2537,-0.2704,-0.2907,-0.3062,-0.3107,-0.2959,-0.3004
640,0.0414,0.1347,0.1223,0.0654,0.0405,-0.0185,-0.0634,-0.0908
641,-0.1572,-0.2369,-0.2407,-0.2642,-0.2729,-0.2709,-0.2485,-0.2347
642,0.089,0.1423,0.1875,0.1902,0.1724,0.2037,0.1617,0.1343
643,-0.1063,-0.1442,-0.1523,-0.1696,-0.1784,-0.2467,-0.2395,-0.2264
644,-0.0268,-0.0772,-0.053,0.0393,0.0686,0.0682,0.0601,0.059
645,-0.1289,-0.0572,-0.0234,0.0126,0.036,0.0942,0.0727,0.0679
646,-0.1103,-0.1826,-0.2042,-0.1211,-0.0971,-0.1874,-0.1626,-0.1509
647,-0.0053,0.1271,0.1689,0.2228,0.2541,0.3584,0.3247,0.3032
648,-0.0186,-0.08,-0.1037,-0.0941,-0.1002,-0.2063,-0.1617,-0.1455
649,0.1465,0.2038,0.1933,0.2027,0.1994,0.1251,0.1147,0.0937
650,0.0438,-0.0381,-0.0854,-0.1255,-0.1336,-0.2632,-0.1942,-0.1622
651,0.0287,0.0663,0.0708,0.0795,0.0884,0.091,0.1039,0.0992
652,0.0075,-0.0845,-0.1509,-0.188,-0.1787,-0.3027,-0.2248,-0.179
653,0.0738,0.1094,0.1281,0.1349,0.1325,0.1329,0.1245,0.1062
654,0.0648,0.0138,-0.0342,-0.0422,-0.0167,-0.0768,-0.0309,0.0026
655,0.0034,0.0408,0.0638,0.0833,0.0752,0.0892,0.0819,0.0671
656,-0.0057,-0.048,-0.076,-0.0731,-0.0567,-0.111,-0.0832,-0.058
657,-0.1067,-0.0578,-0.02,0.019,0.0238,0.1105,0.1103,0.1106
658,-0.0419,-0.1312,-0.1614,-0.1514,-0.1449,-0.2006,-0.127,-0.0726
659,-0.13,-0.0854,-0.0584,-0.039,-0.0491,-0.0285,-0.0808,-0.1108
660,0.0206,-0.0967,-0.1648,-0.1873,-0.2124,-0.3814,-0.311,-0.2622
661,-0.1997,-0.1091,-0.0249,0.051,0.0841,0.364,0.3138,0.2886
662,0.1636,0.1569,0.154,0.1705,0.1838,0.2641,0.3091,0.3302
663,-0.2207,-0.151,-0.0358,0.0614,0.0986,0.5164,0.5064,0.5049
664,0.1147,0.1817,0.1928,0.2108,0.2201,0.3819,0.397,0.4013
665,-0.0926,-0.047,0.084,0.1831,0.237,0.626,0.6056,0.5897
666,0.1101,0.227,0.2408,0.2682,0.2818,0.5412,0.5587,0.5695
667,0.0175,0.0222,0.1132,0.1314,0.1217,0.181,0.1535,0.1331
668,0.1022,0.2053,0.2431,0.3022,0.3407,0.6433,0.6664,0.6857
669,-0.0201,-0.0372,-0.0393,-0.086,-0.1147,-0.2637,-0.2751,-0.2922
670,0.0694,0.0859,0.09,0.0939,0.1001,0.1359,0.147,0.1563
671,0.0462,0.0574,0.045,0.0336,0.0211,-0.0181,-0.0386,-0.0576
672,-0.0094,-0.0094,-0.0094,-0.0406,-0.0317,-0.0371,-0.0224,-0.0038
673,-0.0442,-0.0264,-0.0056,0.0176,0.0466,0.15,0.1631,0.1826
674,-0.0892,-0.0833,-0.071,-0.0602,-0.0347,0.0287,0.0694,0.1722
675,0.1633,0.2142,0.2853,0.3429,0.3927,0.6924,0.7268,0.7544
676,-0.0834,-0.1213,-0.1564,-0.201,-0.2518,-0.4345,-0.395,-0.3482
677,0.1507,0.2819,0.4094,0.5063,0.5948,1.1299,1.17,1.1965
678,-0.1335,-0.1774,-0.1592,-0.1425,-0.1223,-0.0937,-0.0223,0.0348
679,0.217,0.3601,0.4427,0.4803,0.5058,0.7327,0.6895,0.648
680,-0.1111,-0.1974,-0.2324,-0.2509,-0.2822,-0.43,-0.3858,-0.3605
681,0.1532,0.2152,0.2096,0.1901,0.1664,0.0918,0.0597,0.033
682,-0.1431,-0.1996,-0.2224,-0.2396,-0.2796,-0.4027,-0.3667,-0.3495
683,-0.0642,-0.0547,-0.0688,-0.0641,-0.0692,-0.0642,-0.0472,-0.0488
684,-0.197,-0.2115,-0.2061,-0.2072,-0.2442,-0.281,-0.2742,-0.281
685,-0.1923,-0.2434,-0.2922,-0.3074,-0.3304,-0.4128,-0.3924,-0.3933
686,-0.1002,-0.1052,-0.1121,-0.1343,-0.1782,-0.2289,-0.2263,-0.2314
687,-0.2008,-0.2054,-0.2109,-0.2109,-0.2189,-0.1952,-0.1936,-0.2008
688,-0.152,-0.1327,-0.1229,-0.1495,-0.1766,-0.1577,-0.1754,-0.1941
689,-0.1793,-0.1829,-0.192,-0.212,-0.2264,-0.2277,-0.2243,-0.2242
690,-0.0695,-0.0831,-0.092,-0.1358,-0.155,-0.1886,-0.2202,-0.2395
691,-0.1947,-0.2232,-0.2404,-0.2645,-0.2791,-0.3043,-0.2984,-0.3003
692,-0.0219,-0.0234,-0.0655,-0.1316,-0.1615,-0.2531,-0.2703,-0.2724
693,-0.1967,-0.2211,-0.2108,-0.2214,-0.2318,-0.1828,-0.1861,-0.2114
694,0.0246,0.088,0.0477,-0.0281,-0.0637,-0.1618,-0.1854,-0.192
695,-0.2106,-0.2576,-0.2435,-0.2675,-0.2865,-0.2435,-0.2433,-0.2676
696,0.1716,0.2895,0.2873,0.213,0.1725,0.1096,0.068,0.0435
697,-0.0993,-0.1653,-0.1757,-0.2222,-0.2695,-0.3577,-0.3448,-0.3439
698,0.0535,0.087,0.1029,0.0634,0.0011,-0.1596,-0.2232,-0.2712
699,-0.1633,-0.1775,-0.1917,-0.2148,-0.2459,-0.3753,-0.3761,-0.369
700,-0.1203,-0.1767,-0.1844,-0.0979,-0.0736,-0.1843,-0.1885,-0.192
701,-0.1009,-0.0361,-0.0136,0.0006,-0.0022,-0.0289,-0.059,-0.0659
702,-0.1316,-0.1902,-0.2054,-0.1473,-0.1404,-0.2914,-0.2816,-0.2779
703,-0.1277,-0.0386,-0.0373,-0.0232,-0.0258,-0.0459,-0.0664,-0.0815
704,-0.1509,-0.185,-0.191,-0.2107,-0.2359,-0.3836,-0.3608,-0.3555
705,0.051,0.0724,0.0317,0.0189,0.0041,-0.1049,-0.0956,-0.1019
706,-0.1891,-0.2358,-0.2606,-0.3105,-0.3271,-0.4634,-0.4152,-0.3927
707,0.079,0.0926,0.0736,0.0638,0.06,0.0161,0.0167,0.0094
708,-0.1519,-0.2229,-0.2527,-0.288,-0.2888,-0.4195,-0.3786,-0.3695
709,0.0596,0.0839,0.078,0.0728,0.0647,0.0086,-0.0193,-0.0331
710,-0.0902,-0.1583,-0.162,-0.1555,-0.1382,-0.1925,-0.1665,-0.1557
711,0.0354,0.0751,0.0807,0.0976,0.0945,0.0835,0.0668,0.0567
712,-0.0277,-0.0994,-0.0763,-0.0393,-0.0206,-0.0054,0.0338,0.0736
713,0.0117,0.0511,0.075,0.1007,0.1032,0.1497,0.1306,0.1123
714,-0.0019,-0.1042,-0.1109,-0.0946,-0.1059,-0.1853,-0.1286,-0.0802
715,-0.1713,-0.1541,-0.1203,-0.0791,-0.0694,0.0328,-0.0076,-0.0351
716,0.0685,-0.0312,-0.0877,-0.116,-0.1576,-0.3908,-0.3548,-0.333
717,-0.2086,-0.2374,-0.2168,-0.1509,-0.1283,0.026,0.0017,-0.0079
718,0.1964,0.1855,0.179,0.1724,0.1452,0.028,0.0118,-0.02
719,-0.387,-0.4906,-0.5075,-0.4551,-0.4298,-0.2967,-0.2662,-0.2298
720,0.1518,0.1838,0.2063,0.2249,0.2119,0.1878,0.144,0.1034
721,-0.2997,-0.3849,-0.3764,-0.3344,-0.2954,-0.1267,-0.0997,-0.0779
722,-0.0038,0.0296,-0.0248,-0.0926,-0.1799,-0.4058,-0.4558,-0.5121
723,-0.0564,-0.1068,-0.1219,-0.1257,-0.118,-0.1809,-0.1728,-0.1582
724,0.0899,0.1824,0.1515,0.1023,0.0574,-0.0166,-0.0601,-0.1039
725,-0.143,-0.1772,-0.1985,-0.2245,-0.2175,-0.3095,-0.3089,-0.3029
726,0.026,0.0321,-0.0128,-0.06,-0.1075,-0.3,-0.3338,-0.3628
727,-0.0019,0.0464,0.0962,0.137,0.1714,0.3935,0.4399,0.4762
728,0.0846,0.0846,0.0846,0.1159,0.1427,0.1829,0.213,0.2399
729,-0.0262,-0.0523,-0.0818,-0.112,-0.1371,-0.2459,-0.2755,-0.3023
730,-0.0344,-0.0174,0.0028,0.0231,0.0459,0.1204,0.131,0.1704
731,0.0367,0.0321,0.0638,0.081,0.095,0.1864,0.1893,0.186
732,-0.0077,-0.0271,-0.02,-0.0143,-0.0354,-0.0269,0.0375,0.1127
733,0.1652,0.2654,0.3718,0.4541,0.5358,0.953,0.9873,1.0118
734,-0.2101,-0.2684,-0.2608,-0.2627,-0.2661,-0.3069,-0.2598,-0.2082
735,0.1123,0.2187,0.2725,0.2982,0.3191,0.4455,0.3982,0.3587
736,-0.1031,-0.2005,-0.2637,-0.3153,-0.3816,-0.6522,-0.6272,-0.6171
737,-0.0107,0.0105,0.0002,0.01,0.0117,-0.0298,-0.0568,-0.0766
738,-0.1424,-0.2026,-0.2269,-0.2469,-0.2899,-0.4308,-0.3998,-0.3948
739,-0.1444,-0.1815,-0.196,-0.1815,-0.172,-0.1428,-0.1172,-0.1038
740,-0.089,-0.1404,-0.1489,-0.1578,-0.1935,-0.279,-0.2532,-0.2567
741,-0.1781,-0.2369,-0.2777,-0.2811,-0.2911,-0.3213,-0.2939,-0.2819
742,-0.0673,-0.0923,-0.113,-0.1372,-0.1688,-0.2303,-0.2227,-0.2265
743,-0.2257,-0.2468,-0.2493,-0.2351,-0.2321,-0.194,-0.19,-0.1903
744,-0.1424,-0.1671,-0.1882,-0.2218,-0.2416,-0.2916,-0.3172,-0.3355
745,-0.1664,-0.1839,-0.1857,-0.1921,-0.2007,-0.1951,-0.2002,-0.2067
746,-0.0221,-0.0632,-0.0931,-0.1373,-0.1547,-0.2025,-0.2235,-0.2267
747,-0.2453,-0.2679,-0.2469,-0.2517,-0.2536,-0.2168,-0.2307,-0.255
748,0.0213,0.0008,-0.0547,-0.122,-0.1588,-0.2623,-0.2616,-0.2512
749,-0.2674,-0.2981,-0.2745,-0.2941,-0.3001,-0.2561,-0.2696,-0.3021
750,0.0474,0.123,0.0916,0.0163,-0.0219,-0.071,-0.0763,-0.071
751,-0.2529,-0.2838,-0.2806,-0.3319,-0.3584,-0.363,-0.3462,-0.348
752,0.1884,0.2777,0.2614,0.1681,0.106,0.0172,0.0103,0.0163
753,-0.0747,-0.0673,-0.0744,-0.1308,-0.1772,-0.2543,-0.2395,-0.2338
754,-0.0739,-0.0797,-0.1096,-0.145,-0.2088,-0.4178,-0.427,-0.4218
755,-0.0957,-0.0256,-0.015,-0.0322,-0.0444,-0.0841,-0.101,-0.1087
756,-0.0961,-0.1508,-0.1785,-0.0975,-0.0727,-0.1894,-0.1632,-0.1301
757,-0.1337,-0.0332,0.0169,0.0302,0.0415,0.1115,0.0895,0.0773
758,-0.14,-0.1652,-0.1642,-0.1222,-0.1328,-0.2697,-0.273,-0.272
759,-0.0279,0.0324,0.0183,0.0024,-0.0073,-0.071,-0.0887,-0.1123
760,-0.0577,-0.0316,-0.0256,-0.0594,-0.089,-0.1965,-0.1873,-0.1867
761,0.1319,0.1099,0.0713,0.0544,0.0391,-0.0528,-0.04,-0.0453
762,-0.1437,-0.1526,-0.1782,-0.2457,-0.2719,-0.4357,-0.4138,-0.4096
763,0.1484,0.1657,0.1503,0.1421,0.1272,0.1178,0.1098,0.0983
764,-0.1619,-0.2001,-0.1976,-0.2113,-0.1927,-0.2378,-0.2029,-0.1944
765,0.0876,0.1081,0.0849,0.0759,0.0619,0.0025,-0.0224,-0.0295
766,-0.2517,-0.3296,-0.3193,-0.309,-0.3018,-0.3811,-0.3614,-0.3521
767,0.0004,0.0316,0.0154,0.0152,0.0067,-0.0354,-0.0511,-0.0605
768,-0.2324,-0.3099,-0.2821,-0.2587,-0.2669,-0.3227,-0.3049,-0.2867
769,-0.0725,-0.0559,-0.041,-0.0203,-0.0094,0.0414,0.0355,0.0205
770,-0.0814,-0.149,-0.122,-0.1045,-0.1288,-0.1918,-0.1792,-0.1626
771,-0.227,-0.2801,-0.2751,-0.2499,-0.2392,-0.2013,-0.1981,-0.1978
772,0.08,0.0535,0.0696,0.0752,0.0482,-0.0171,-0.0171,-0.0178
773,-0.3022,-0.432,-0.4814,-0.4587,-0.4535,-0.4768,-0.4443,-0.4072
774,0.0755,0.1397,0.2067,0.2652,0.2909,0.4316,0.4061,0.3755
775,-0.414,-0.6122,-0.7341,-0.7526,-0.7782,-0.9446,-0.8819,-0.8139
776,0.1137,0.1888,0.2686,0.3397,0.382,0.5715,0.5353,0.5003
777,-0.2429,-0.3607,-0.4395,-0.4767,-0.5029,-0.6178,-0.584,-0.5477
778,-0.1035,-0.1065,-0.1495,-0.2142,-0.2798,-0.5319,-0.5765,-0.6287
779,0.0365,0.0311,0.0072,-0.0041,-0.0036,-0.0557,-0.058,-0.0397
780,0.0482,0.1216,0.0473,-0.0132,-0.0847,-0.2785,-0.3179,-0.3591
781,0.0531,0.1057,0.1583,0.2014,0.2677,0.494,0.5307,0.6024
782,-0.0797,-0.0779,-0.1137,-0.1102,-0.1207,-0.1844,-0.171,-0.155
783,0.1041,0.1291,0.156,0.1846,0.2085,0.3396,0.3923,0.4196
784,-0.0803,-0.0694,-0.0422,-0.0144,0.0141,0.1297,0.1603,0.1877
785,0.0336,0.0446,0.0641,0.0554,0.0258,0.0713,0.0427,0.0131
786,-0.0349,-0.0194,0.0061,0.0343,0.0689,0.1982,0.2247,0.2599
787,0.0776,0.0529,0.0635,0.068,0.0712,0.0754,0.0675,0.0575
788,-0.0742,-0.1122,-0.1075,-0.1009,-0.0894,-0.0975,-0.0687,0.0065
789,0.0883,0.1499,0.2047,0.2546,0.2977,0.5285,0.5461,0.5527
790,-0.2297,-0.3127,-0.348,-0.3859,-0.4425,-0.6537,-0.6602,-0.6413
791,0.1213,0.2,0.2412,0.2973,0.325,0.4426,0.3848,0.337
792,-0.1553,-0.2642,-0.33,-0.3866,-0.4647,-0.7692,-0.7648,-0.7761
793,-0.1382,-0.134,-0.1321,-0.0956,-0.0757,-0.051,-0.0673,-0.0754
794,-0.0044,-0.0791,-0.1021,-0.1129,-0.145,-0.2552,-0.2242,-0.2286
795,-0.2496,-0.3168,-0.3422,-0.3266,-0.3081,-0.3061,-0.2801,-0.2511
796,-0.1375,-0.2233,-0.255,-0.27,-0.3077,-0.4353,-0.3949,-0.3903
797,-0.2469,-0.3124,-0.3483,-0.3509,-0.3616,-0.4101,-0.3954,-0.3772
798,-0.0733,-0.1305,-0.1645,-0.1861,-0.2051,-0.2879,-0.27,-0.2667
799,-0.2544,-0.2797,-0.2841,-0.2702,-0.2703,-0.2344,-0.2338,-0.2254
800,-0.1658,-0.2064,-0.2345,-0.2543,-0.2613,-0.3061,-0.3288,-0.3416
801,-0.2043,-0.2388,-0.2395,-0.2421,-0.2484,-0.2316,-0.234,-0.2326
802,-0.0374,-0.0654,-0.0914,-0.1116,-0.1148,-0.1216,-0.146,-0.1552
803,-0.182,-0.2279,-0.2154,-0.2199,-0.2149,-0.1773,-0.1844,-0.2012
804,0.0274,0.0472,0.024,-0.0118,-0.0228,-0.0034,-0.0053,-0.0004
805,-0.2246,-0.2923,-0.2946,-0.3193,-0.3139,-0.2961,-0.2797,-0.2827
806,0.0068,0.0854,0.0739,0.017,-0.0006,0.0334,0.0388,0.0506
807,-0.0593,-0.1109,-0.1559,-0.2168,-0.2443,-0.3351,-0.3036,-0.2918
808,0.0079,0.0462,0.0004,-0.1017,-0.1748,-0.3484,-0.3575,-0.3535
809,-0.0466,-0.0254,-0.0599,-0.1031,-0.127,-0.2161,-0.2036,-0.1973
810,-0.1355,-0.1488,-0.1837,-0.1692,-0.1865,-0.2905,-0.2759,-0.2523
811,-0.1598,-0.087,-0.0904,-0.1087,-0.1097,-0.1599,-0.1769,-0.1869
812,-0.1395,-0.1628,-0.1756,-0.0932,-0.0665,-0.118,-0.1081,-0.0852
813,-0.1671,-0.0649,-0.0146,0.0097,0.0402,0.1635,0.1518,0.1385
814,-0.1692,-0.1434,-0.1312,-0.09,-0.0944,-0.1364,-0.1551,-0.1628
815,-0.027,-0.0084,-0.0343,-0.0496,-0.0511,-0.1338,-0.1349,-0.1514
816,-0.166,-0.1071,-0.1125,-0.1528,-0.1737,-0.2172,-0.1981,-0.1834
817,0.0587,0.0311,0.0063,-0.0054,-0.018,-0.0772,-0.0632,-0.0731
818,-0.1162,-0.1237,-0.1784,-0.2568,-0.2799,-0.4478,-0.3924,-0.3615
819,0.1755,0.176,0.1481,0.129,0.1072,0.0622,0.0535,0.0385
820,-0.0886,-0.1427,-0.1895,-0.2256,-0.2215,-0.3712,-0.3149,-0.2873
821,0.1534,0.159,0.1173,0.099,0.0875,0.0211,0.0122,0.0113
822,-0.1832,-0.2565,-0.2794,-0.2921,-0.3125,-0.4899,-0.4637,-0.4463
823,0.0162,0.0381,0.0069,-0.0009,-0.0053,-0.029,-0.0365,-0.0465
824,-0.0782,-0.1168,-0.0974,-0.0823,-0.1065,-0.1944,-0.187,-0.1737
825,-0.0983,-0.1293,-0.145,-0.1507,-0.155,-0.1783,-0.1708,-0.1768
826,-0.0827,-0.0771,-0.0183,0.0143,0.0005,0.0306,0.0232,0.0234
827,-0.1711,-0.2651,-0.2778,-0.2613,-0.2515,-0.2446,-0.2092,-0.1838
828,-0.0847,-0.0756,-0.0427,-0.0275,-0.0474,-0.0777,-0.1007,-0.1231
829,-0.3359,-0.4607,-0.492,-0.467,-0.4592,-0.4373,-0.3926,-0.3454
830,0.1591,0.2432,0.3084,0.3575,0.3772,0.5022,0.4599,0.4063
831,-0.3279,-0.5187,-0.6258,-0.6412,-0.6663,-0.7856,-0.7124,-0.627
832,-0.0199,0.068,0.1353,0.1845,0.2244,0.3901,0.3574,0.3268
833,-0.1188,-0.2144,-0.2738,-0.2865,-0.3123,-0.3364,-0.2933,-0.24
834,-0.1565,-0.2083,-0.2468,-0.2956,-0.3254,-0.548,-0.5647,-0.5694
835,0.0848,0.1146,0.1063,0.1083,0.1133,0.1387,0.1264,0.1361
836,-0.0752,-0.1173,-0.1686,-0.2334,-0.2719,-0.4989,-0.5007,-0.4713
837,0.0907,0.1812,0.2861,0.3817,0.4793,0.9397,0.9873,1.0625
838,0.0267,0.0048,-0.0118,-0.0231,-0.0353,-0.0872,-0.0724,-0.0504
839,-0.0119,0.0227,0.0521,0.0837,0.1103,0.2479,0.2616,0.2681
840,0.0217,0.0073,-0.0021,-0.006,-0.0025,-0.0391,-0.042,-0.037
841,-0.0095,0.0203,0.0535,0.0745,0.0817,0.2329,0.2452,0.2436
842,-0.0489,-0.0306,-0.0044,0.0188,0.0456,0.1573,0.1753,0.1947
843,-0.1127,-0.1396,-0.1754,-0.2068,-0.2442,-0.4005,-0.4336,-0.4544
844,0.0476,0.0623,0.1058,0.1482,0.1975,0.3932,0.4509,0.534
845,-0.0619,-0.0667,-0.0726,-0.0587,-0.0567,-0.0654,-0.0829,-0.1052
846,-0.1189,-0.1951,-0.2457,-0.2857,-0.3422,-0.5792,-0.5919,-0.5918
847,0.0438,0.132,0.1961,0.2728,0.3045,0.5007,0.4515,0.408
848,-0.0921,-0.1688,-0.1961,-0.2104,-0.2452,-0.3517,-0.3149,-0.3078
849,-0.1238,-0.1443,-0.147,-0.1166,-0.1001,-0.142,-0.164,-0.1742
850,0.108,0.0279,0.012,0.0213,0.0097,-0.0278,0.0279,0.036
851,-0.259,-0.3164,-0.326,-0.2828,-0.2548,-0.1756,-0.1564,-0.1246
852,-0.1168,-0.2316,-0.2762,-0.2898,-0.3096,-0.4308,-0.3723,-0.351
853,-0.1553,-0.1815,-0.1899,-0.1777,-0.1851,-0.1829,-0.1911,-0.1803
854,-0.0694,-0.1452,-0.1743,-0.178,-0.1742,-0.2142,-0.1775,-0.157
855,-0.136,-0.1632,-0.1819,-0.1827,-0.206,-0.2308,-0.2347,-0.2239
856,-0.0456,-0.049,-0.0529,-0.0478,-0.0347,0.0114,-0.0162,-0.0362
857,-0.136,-0.1805,-0.1994,-0.203,-0.2245,-0.2489,-0.2395,-0.2237
858,-0.106,-0.065,-0.0457,-0.0225,0.0031,0.1494,0.1114,0.084
859,-0.1748,-0.2245,-0.2278,-0.2206,-0.2157,-0.1878,-0.1926,-0.1979
860,0.0237,0.0771,0.0751,0.0702,0.0809,0.1598,0.1454,0.132
861,-0.1192,-0.1712,-0.1749,-0.1719,-0.1504,-0.0629,-0.0428,-0.0339
862,-0.0287,0.0113,-0.0305,-0.0896,-0.116,-0.2022,-0.2068,-0.2127
863,-0.0746,-0.1229,-0.1735,-0.2117,-0.2233,-0.2927,-0.2757,-0.2614
864,-0.1068,-0.0875,-0.1388,-0.216,-0.2714,-0.4438,-0.4521,-0.4556
865,-0.0452,-0.0291,-0.0747,-0.1115,-0.1305,-0.2507,-0.2699,-0.2742
866,-0.1652,-0.1612,-0.1641,-0.1085,-0.0905,-0.0705,-0.0672,-0.0588
867,-0.0916,-0.0182,-0.0117,-0.0171,-0.009,-0.027,-0.061,-0.0731
868,-0.1132,-0.1256,-0.1243,-0.0546,-0.0434,-0.1009,-0.1321,-0.1414
869,-0.1274,-0.0456,-0.0222,-0.0041,0.0235,0.097,0.084,0.0704
870,-0.1801,-0.161,-0.157,-0.1317,-0.1377,-0.1763,-0.1909,-0.189
871,-0.0661,-0.0799,-0.1246,-0.1397,-0.1428,-0.2348,-0.2056,-0.2068
872,-0.0448,-0.0473,-0.094,-0.175,-0.2129,-0.3569,-0.3174,-0.2808
873,0.1812,0.1516,0.1136,0.1001,0.081,-0.0021,0.0187,0.0057
874,-0.0472,-0.134,-0.2423,-0.3423,-0.373,-0.6641,-0.5819,-0.5369
875,0.1711,0.1595,0.1158,0.093,0.0709,-0.0199,-0.026,-0.0377
876,-0.1141,-0.1885,-0.2651,-0.303,-0.3003,-0.4825,-0.4036,-0.3616
877,0.112,0.0994,0.0526,0.0395,0.0372,-0.0084,0.0035,0.0123
878,-0.0672,-0.1143,-0.1525,-0.1651,-0.1829,-0.3457,-0.3069,-0.283
879,0.017,-0.0033,-0.0355,-0.0379,-0.0289,-0.0358,-0.0189,-0.0115
880,-0.0142,0.0043,0.0217,0.0401,0.0217,-0.0182,-0.0109,-0.0005
881,-0.1212,-0.1808,-0.2073,-0.2206,-0.2287,-0.2716,-0.249,-0.2339
882,-0.0548,-0.0105,0.0421,0.082,0.0747,0.1335,0.1258,0.1245
883,-0.0698,-0.1558,-0.1671,-0.1608,-0.1575,-0.149,-0.1208,-0.097
884,0.0595,0.087,0.1181,0.1294,0.106,0.0915,0.0722,0.0525
885,-0.2096,-0.3031,-0.3032,-0.2723,-0.262,-0.1681,-0.1444,-0.1181
886,0.122,0.1904,0.2279,0.2363,0.2316,0.2661,0.2372,0.2044
887,-0.1657,-0.2878,-0.329,-0.3084,-0.308,-0.2544,-0.2108,-0.158
888,0.1046,0.1971,0.2303,0.2377,0.2543,0.3492,0.3294,0.3157
889,-0.0647,-0.0984,-0.1115,-0.0816,-0.0795,0.0412,0.0658,0.1066
890,-0.0595,-0.0791,-0.0991,-0.1159,-0.0944,-0.1318,-0.0994,-0.0463
891,0.1902,0.2627,0.2796,0.2956,0.296,0.3619,0.3167,0.2989
892,-0.052,-0.092,-0.1424,-0.2157,-0.2613,-0.5018,-0.5045,-0.4673
893,0.1857,0.2753,0.3854,0.5053,0.6079,1.0955,1.1185,1.1654
894,0.102,0.0891,0.0473,0.0229,-0.0014,-0.0972,-0.0819,-0.065
895,0.0738,0.1336,0.2107,0.2888,0.3381,0.6609,0.6932,0.7169
896,-0.0606,-0.0855,-0.1105,-0.1344,-0.1631,-0.2898,-0.3174,-0.346
897,0.0098,0.0354,0.0616,0.0865,0.1156,0.2479,0.2746,0.3028
898,0.0574,0.0923,0.1303,0.1719,0.2182,0.4097,0.4463,0.4858
899,-0.0196,-0.0707,-0.1222,-0.1668,-0.2164,-0.4427,-0.4769,-0.5081
900,0.1081,0.1914,0.2748,0.3507,0.4329,0.8249,0.8569,0.9022
901,0.0334,0.0159,-0.0171,-0.0666,-0.141,-0.3614,-0.3799,-0.397
902,-0.0231,-0.0497,-0.0412,-0.0255,-0.0281,0.0057,0.0353,0.0644
903,0.0809,0.1961,0.284,0.3603,0.3908,0.6572,0.6217,0.5901
904,-0.0299,-0.0613,-0.0443,-0.023,-0.0223,0.0622,0.1024,0.1142
905,-0.0052,0.0131,0.0365,0.0724,0.0863,0.1368,0.123,0.1281
906,0.0314,-0.0359,-0.0371,-0.0167,-0.0151,0.024,0.0791,0.0854
907,-0.1928,-0.1963,-0.1765,-0.1212,-0.0952,0.055,0.0543,0.0776
908,0.0014,-0.1166,-0.1673,-0.1807,-0.1996,-0.3161,-0.2633,-0.2416
909,-0.2019,-0.2072,-0.1958,-0.171,-0.1711,-0.1254,-0.1466,-0.1386
910,-0.047,-0.1239,-0.1622,-0.1678,-0.1787,-0.2576,-0.2314,-0.2103
911,-0.1569,-0.173,-0.1913,-0.1887,-0.2091,-0.2315,-0.2312,-0.2148
912,-0.0459,-0.0323,-0.031,-0.0225,-0.0167,0.0428,0.0289,0.0212
913,-0.051,-0.0653,-0.0774,-0.0806,-0.104,-0.1205,-0.1156,-0.1004
914,-0.1122,-0.0444,-0.0018,0.0371,0.0709,0.2697,0.2489,0.2332
915,-0.1446,-0.135,-0.1117,-0.0843,-0.0727,0.042,0.025,0.0179
916,-0.1231,-0.0618,-0.0485,-0.0402,-0.0223,0.056,0.052,0.0406
917,-0.127,-0.1451,-0.1521,-0.1351,-0.1159,-0.0326,-0.041,-0.0379
918,-0.202,-0.1538,-0.1818,-0.2165,-0.2227,-0.2821,-0.2637,-0.2549
919,-0.0018,-0.0386,-0.0842,-0.0984,-0.1053,-0.165,-0.1713,-0.1617
920,-0.1201,-0.0779,-0.1158,-0.1609,-0.1986,-0.3321,-0.3324,-0.337
921,-0.0081,0.0237,0.017,0.0188,0.0176,0.0051,-0.0188,-0.017
922,-0.1387,-0.1232,-0.1235,-0.0697,-0.0571,-0.062,-0.0542,-0.0498
923,-0.2027,-0.1059,-0.0722,-0.0561,-0.05,0.0058,-0.0358,-0.0451
924,-0.2349,-0.2485,-0.2432,-0.1832,-0.1726,-0.2241,-0.2292,-0.2269
925,-0.1157,-0.0595,-0.0634,-0.0643,-0.0651,-0.0919,-0.103,-0.1065
926,-0.2122,-0.2376,-0.2597,-0.2652,-0.2799,-0.3791,-0.3582,-0.3325
927,0.0081,-0.0055,-0.0643,-0.0833,-0.0912,-0.2012,-0.1738,-0.1655
928,-0.1669,-0.2462,-0.3186,-0.4131,-0.4562,-0.6881,-0.6336,-0.5905
929,0.1891,0.1636,0.1019,0.0841,0.0699,-0.0347,-0.0134,-0.0153
930,-0.154,-0.2703,-0.3613,-0.432,-0.4458,-0.6801,-0.6024,-0.5634
931,0.1457,0.1254,0.0735,0.0525,0.0269,-0.065,-0.059,-0.0592
932,0.095,0.0277,-0.0217,-0.0296,-0.0174,-0.1323,-0.0824,-0.0646
933,0.0681,0.0274,-0.0118,-0.027,-0.0415,-0.098,-0.0693,-0.0459
934,0.1338,0.138,0.1378,0.1567,0.1602,0.1506,0.1778,0.1929
935,-0.0182,-0.0733,-0.1018,-0.1087,-0.1126,-0.1463,-0.1166,-0.0929
936,0.0685,0.12,0.1244,0.1354,0.1169,0.0845,0.0803,0.0677
